0,1,2,3,4,5,6,7,8,loan_status
163355.3620601944,1371.9372714099918,8451.372638855246,-6254.127037321221,-427.58685284738175,-19937.29899984512,3655.1031018560925,355.51142121976216,-11336.834428741871,0
39475.79319056564,147060.76417374873,-65093.19113223137,14491.391836724095,16602.41938700729,-6492.09376665726,-14063.907643462837,6288.006820684858,-6811.241191524675,0
49614.93280900882,-20483.052680197252,-28158.253106990614,-5526.089591179868,3301.307009450293,167.826427632632,1533.8516741058984,-1805.194118280708,273.8037248182802,0
422488.6191261773,66071.16491393476,10488.016372243112,-52114.120662256166,-150.38574112431883,28645.335717836897,-15824.335204063394,-14214.588205547825,2005.036708598216,0
-97728.8385494121,35910.980453611,54180.00909106382,52888.143989365046,-45094.997263004734,-13358.551033172844,-2711.3669372797485,2978.410636796242,3105.9565891338525,0
-212801.88732152982,-24002.658382476784,8678.722301794864,-3172.866192450895,8045.945474361986,5637.92049054073,-2117.058792416043,-2846.455010086892,-1663.2433958592571,0
-138849.55601840245,23194.18542875018,11179.47392593243,-2156.362567241075,1482.5158239901832,-3036.6657694995406,10495.36181919026,-721.8551424493028,8830.489659260564,0
164248.940496273,-79328.52958947171,-1013.3058009920419,8105.616565662764,-31666.199569565302,8959.646809576541,37845.88969745119,4928.171474677099,-20628.65599046043,0
-191815.8301327774,-11189.080557098798,-11715.032537450614,-5210.494001530732,2752.6037860083175,25118.241080288873,2034.4852334704417,-1359.4660084598459,-1559.4646085803165,0
221438.1749889168,-51601.52960758072,24831.38368388244,-38204.65612823192,18381.858400374724,-19610.56018035061,1249.44088888153,-5207.262344577098,-1828.164493823493,0
-192219.4750277002,-15697.256152515014,-32278.918539717855,5631.212039963061,4675.049105749476,14521.971036746623,-421.1720992580699,-2161.651762036227,-1135.044642304858,0
-67405.83644748201,-37143.474965719,-15445.743538599856,6520.987004111143,12200.263812252007,487.6014702368595,5733.245869078924,-28.98219890997912,-1528.2024107587404,0
-159438.2015680123,12898.782743926136,-6037.572675045229,-5313.557095250699,477.73122244679615,25481.204121938667,1423.1645005087425,-862.526265386184,-4605.66000583865,0
366711.67071244464,-69869.74113967623,-29843.326050370983,-13510.722079667408,15178.481179795424,-2364.3223147076046,9457.951576886968,-9426.570022736987,-1442.2924402004714,0
-29709.54832588009,-51434.93923767756,-8676.914971919365,-3680.1097800244456,6841.7074104420335,6394.842890954174,-1419.9093335104837,-2234.175489424135,-3284.867393274278,0
295623.8854297423,-11539.797511247678,88668.30915542852,20259.66877926118,79688.73434286284,18652.53241154725,26057.09702578646,20781.53335161893,21562.03710405456,0
-72504.44937618317,-46106.62182028968,-8872.83121347442,5190.702572745891,6590.67262788215,13220.535310435751,-5183.457872957968,-267.95558740741575,-5466.827623795842,0
-154701.67335464206,9584.801122124096,-16547.948657223526,14366.338236439185,256.5688610319549,5950.5699067682635,-5671.18419856795,-561.4229413259776,-3965.6491903167093,0
-223000.95698463634,-34432.816650352295,-6762.227760616567,1418.6525135056297,6663.706418883784,2998.4003654410208,1539.4440021581988,-3056.3657378968796,-462.159393419329,0
173227.8123254024,-53860.97582244668,-16800.92322405536,1397.5137776226097,8448.142514654244,3180.242126447971,-4787.6021561145935,-14514.74735233361,-8677.421793978585,0
176943.5437218407,-29315.59112530688,43742.42749748303,-42348.26142808023,20642.096571003072,-15952.044580310845,-3686.6432179759167,230.96063664693384,-11728.489251960798,0
116492.01230038835,-18938.304337705504,-22015.05623840391,-9013.69898220617,-6386.596252732981,5356.442765058713,-6011.214069097651,-6289.288673152374,-2264.6686188996405,0
-47903.34237718467,-13627.279661562721,4483.57620420531,-31921.44769969881,-153.64339871550132,9510.324429438315,7163.278040319191,-7459.154971350065,-1925.7409079013141,0
-189427.74485649014,2158.0521236916716,4651.986486511443,-27477.677161141666,5215.261266157422,10977.79479821089,-440.46570727327224,-2449.1076111323277,-2661.0870538121385,0
164544.21719116825,102946.00846024817,-28308.552499198442,-16673.673969567146,-11580.050811299909,29873.478748911206,3959.2638876960937,-651.7171309178813,-11792.698826000715,0
-198239.6001493163,-18148.28177711695,-5476.465605482488,5443.37099616878,2096.1976924584333,12079.062615629371,2985.3983676406106,-436.4356696269883,-4621.363153403328,0
-62705.7445428311,66039.78105120215,-17082.956927414776,32870.862828670804,-10643.505811716786,4748.691878848318,-11119.425170141623,1012.1627141375782,1097.1065267500842,0
-187384.5188359793,-7421.291268226252,-3817.100778678186,-8896.146618559264,-6053.00520767089,17881.49960288525,14895.091211020885,-1792.2428830262181,3825.9517226253956,0
-201382.4579195546,-20910.602615215696,-26595.30202394057,3538.7362605138305,-1905.3422828334303,5949.256534477133,6928.935234342033,-785.0344941256524,-455.67800817930015,0
-148286.47895837057,12831.466223461359,51998.02218687995,29635.018610377396,25040.331695755085,2132.332237598423,-8864.298498448983,1863.5857563092484,-10728.27836607112,0
-48465.52466015037,73025.6505275392,-43009.470599398395,32958.46249184499,5631.71069346423,5071.993299672443,-2483.8511107275967,-921.9641055382465,2290.489155659605,0
-207259.98123421334,-20735.32564517768,-14998.2169965165,-5656.489021623512,7056.570073824116,10940.988378622884,-955.7982848280449,-1792.3393935458587,-1539.4550745843967,0
-195264.59758177068,-19547.028078893545,-16205.91067808865,13884.533606610286,9343.408980740807,23725.01374603624,-5969.66277622865,968.2100306428993,-6857.450944956043,0
-197743.5185310347,-24121.66672913053,22438.813283274714,20914.625314749093,-8051.561022718741,-2190.3947644718405,-3138.9011571226965,-1780.6411440663205,2309.7587073457985,0
-184262.87817883617,-6691.846447398455,-11623.266785953689,-1857.3079032358316,6888.1263574119175,15684.597020468542,2663.956519503052,-2541.3035739583574,246.11196910116746,0
-150130.402949177,19530.787540325815,-38921.596429335725,-6480.755852367251,7841.369253668498,12782.42659493618,-6859.272360583963,-2134.8686888059497,-2510.208144202256,0
250366.59095643804,-25868.475102718163,-10851.210391185996,6615.920097073969,20297.199540732177,20433.966367113168,1536.7944651700816,-13921.144598835936,-5457.595778548994,0
-175681.80293126378,-3505.9323090442476,-15061.445192676516,9189.720496260958,13317.2370199929,3617.94564539477,406.6630471236699,-1761.958280184853,-2951.4346322171614,0
377604.2960050107,-946.754588317746,100076.47252060758,72316.1401962176,33537.84284155146,-7828.873184277641,-23157.133660082152,2187.2599349745205,-28546.555044924597,0
-184603.702127497,7879.333678384602,9992.45943079828,-36098.47714449561,757.132185752233,19147.074004736794,-2489.5644993846395,-1690.635261312652,33.7678902519442,0
-153430.68721317095,13167.47420561135,-11573.52311690037,7793.518843665822,9508.24727165781,338.4915960124603,-2320.448548161489,1495.7809228723033,-4087.52857868259,0
-133676.20183430344,27346.045993308417,-41577.380804504275,-1631.7840415833855,720.2027459280336,16066.036915272147,-513.2820221987357,1906.4857191031851,621.0403477176653,0
-4573.547162630699,-1757.6851086498284,-41602.512631349644,-10024.412977343698,6232.494183640857,-10045.473960975582,-3813.0804389497443,2021.129117233652,-1155.7997829886524,0
-112473.47797962406,78934.69962756385,167740.444468119,-75587.48717389158,-46368.999700665656,44765.91163702742,-35772.110863801965,1749.5859440572124,8542.073240632935,0
-126119.80062536559,29930.16085929044,-19937.79106346509,13070.942452021816,6147.577717291154,9167.664986972728,-2984.390530024418,-172.28106134677347,-4956.541476714786,0
-137326.03798263374,20931.55695736451,-36865.02974112949,8390.730980281836,-5235.676609442379,11091.358614259045,8487.935432034077,543.7771070910272,586.3447283914611,0
-206977.1353673987,-26869.984581263827,1122.570932526356,11754.716443238409,10910.13566426931,5710.989742995428,1165.4261073684302,-2553.639695319769,-2022.2803663420493,0
-165998.7211802062,4312.935570149322,13352.83462448839,8901.163380737216,-412.4506076326508,4651.038313963263,-3556.847177629177,-353.69787580737966,-1983.2096630021451,0
-155806.48179795296,-50174.94727868703,-21054.374257922434,11027.080140552149,6435.3348329703595,10586.261275919162,3536.296441365791,1878.3874793190546,-1635.6320310918645,0
-141057.66093128372,33373.188160631435,-16650.011016141063,-23989.663204908255,-8906.111720829636,1140.0242318504736,8553.833702449352,-1421.2089995796966,379.52233907718033,0
-154343.26191452646,24022.63891370508,-10217.3228582001,-15285.393857574141,3339.3310300084268,-30419.944557396084,4023.253592398486,-1369.610205853979,-1417.0871007517005,0
-91577.29843031026,-22019.304173232584,-20326.33353172417,-2469.7176338938903,4900.44155172733,2208.657880893401,2125.9751984526356,-242.54577545510818,-973.740761790118,0
-153047.43724293294,16889.86026776382,-17407.658930117672,-7635.1402999457305,-2229.209716556756,14830.581705687315,9408.488006672746,-1595.699393470095,993.8228295198481,0
-146565.03720538798,-19650.336348132565,-931.1715347294503,148.26285096080827,-9877.086229859739,5258.512878435933,17435.697283160764,-402.53434232323394,-7082.512563958351,0
-169527.510848936,7791.299920421439,-26514.250020731513,-11772.641133454583,2504.967363340671,15293.46996039484,-281.5831072662371,-1868.7054040115947,-1042.4886367576812,0
455308.3915616166,-58667.345271364975,-1729.6269193684357,12409.134751329175,4189.08589462682,17496.431776558213,-6749.7155953083775,-16298.000207717405,-8701.332882004135,0
-27179.246952424033,-36056.95646797693,-24230.4712905184,15805.144604034509,10047.97733425538,630.7430988177802,2541.9055299449965,-5358.083550768323,-122.05368172126788,0
105800.77924471306,-16992.42696971053,-13455.076219840046,6182.238692774675,5969.071328573757,13064.3389004472,-4345.937585819711,-857.049082031392,-12129.74469018856,0
68611.89363156265,-37359.84987604018,-23130.490084226556,4637.883799898008,-23038.526319229313,22238.096942720033,33808.98273750809,6413.878605896464,-6963.697243029025,0
374036.2057529311,87082.63070466698,-68951.04055368612,71975.40670734232,-9300.734766019239,20668.659651129703,-41450.51724822362,-2359.4327965304124,-4756.066882462337,0
62919.76866756086,-35787.415642891545,12885.091005618175,11269.534827521413,16429.407201728445,20180.277685596535,8147.365163895035,-6618.660587342184,1290.8608557637606,0
-131908.54095841898,26730.587137891813,57028.31878254172,11009.749724957099,16598.63273012544,19765.93150303612,5315.332903163963,-369.4746863358508,-2560.730839827938,0
197478.1751624721,-43861.53875522416,-15735.341558286837,3935.427576792092,30689.16906728498,-4131.302812533802,-3498.485818629251,409.1063320706316,-2666.43993099125,0
-151244.7118950378,11973.017128698555,-40313.94582877537,10595.816920130383,-79.54397863831302,-926.2100600415301,1316.5632999605584,-2140.667580302371,-115.638510044626,0
-41939.05572705736,-39212.03289727915,-9553.83186086907,6417.71291620157,2126.238828467322,677.4685015980342,6155.089940723177,-1025.4484459162418,-1795.1918262258803,0
395303.8864312995,-64898.824785900324,-29195.486180309726,-43272.38406623169,12187.3194514138,5365.1766896478575,-13463.25932038292,23574.498741581996,5490.46714726847,0
-105840.09128605253,41990.38273218751,-34813.665324894806,17849.39988531177,-8689.679556338866,3865.148789899068,1806.586118891902,565.9877204060061,-3964.6133614605355,0
-189749.0151667299,-16750.208470727932,18743.837796467495,22338.530464082654,7379.825173438278,5871.077041262173,-7035.8841577407875,-2234.0334981643346,-6497.68042866988,0
-166906.5622711234,5354.436489293372,-8485.580439644547,8865.285624016313,6641.842682981395,-8884.414914784073,-1098.9175740494131,-1125.170617760571,-6862.063704204309,0
-142853.65046876017,25889.973832828884,21131.602625396758,-7305.052749749136,9766.976608397488,8646.471313906783,10935.109925948393,-1396.3880798381592,1632.3222667410755,0
-183366.8713927342,1822.0177061157658,9025.880348011291,-14610.020557455466,8286.833541546526,678.7998574847514,-2122.9481145941527,-1538.0711860757435,-3037.4341669750243,0
105667.8687849126,-47228.28636414332,-9127.891494291942,-10378.3482931275,12505.939438000138,-33218.33643193052,1309.7875616858014,5198.397651584154,183.91285982205693,0
-48817.31211720947,-37800.436577344415,-14781.259375823538,-16170.112290862968,5384.539502618555,15719.115977861375,4264.951367504965,-4244.82053907469,-829.4251494708657,0
-116468.63438225702,-38000.26751071306,-8159.15362964787,3886.620510576818,8115.5308544997015,-586.8254115755607,2315.510923968133,-1108.5670931511052,-723.3039676226412,0
-152849.12062970197,14207.534463673901,-32219.796721674662,644.2842313448849,5549.056360546396,14004.268429730964,-3418.938200677098,-335.05238901990094,-632.6994828988614,0
-219298.0269909933,-21487.049273745895,10240.808641743,-22773.68582322206,11218.986769387875,21139.224058279655,-2770.916619095731,-2395.6104147927776,-2267.117518092315,0
9474.48526157379,-21466.605727816604,-31060.791668500773,14143.141330960922,-1416.2334210689341,7618.609567614332,-5395.002285565088,823.4447443128757,-1506.5728703458417,0
-70722.06796137172,-17898.76831435127,-4267.331909329435,6873.132751938439,-7702.210609234574,8762.679836248088,-172.23370326036434,-3323.88119172243,651.9670661106046,0
117137.10040640087,-2224.374594644334,-36591.6148272597,-22715.808928371593,-10426.627779564777,4266.12833368299,5871.128072639632,4664.877433189664,1848.670001142376,0
-194511.84420513944,-19001.351583016043,-29167.77266442081,8945.077399903039,1648.1705584383187,20271.19504075156,-3111.050727954437,678.7521306253137,-1736.8677480986212,0
-115744.35538488842,-17916.230268160936,-25576.641078611352,9009.754379013986,-3992.4083573575103,909.1339751255115,12097.600992861113,-2989.458014081138,-665.1054687009648,0
261584.68257855377,666.6282398741678,21866.300547988252,-55001.614775830036,9230.968303122505,21688.40593561113,-4945.208216251051,-16951.46382932027,-1720.255134357203,0
-158987.13170001958,9871.15309596255,-44581.75658159143,-1312.5244569850322,1134.9414218211002,13612.524892154597,25.35244047742094,1317.6265026797644,-398.4286386018164,0
-65365.185173955986,-9136.333010424996,10111.032084928138,-4763.920484384964,10603.057814764674,8588.925957421954,-1672.5459232987623,-2453.9004716051086,-5478.409581557232,0
-122077.30666334386,33347.767224836345,-21146.460226956966,8736.82037226292,3982.0444643410624,3958.601990054778,2330.2302196498194,-1750.9376466380572,-87.20829007039335,0
-174746.6183574387,-2567.1970438340745,1475.8811803132332,8908.786368467016,4808.516023545118,2292.908595100384,461.2553310120495,-2294.7573369717275,-2528.311678363346,0
123965.4043166712,-30949.546715558685,-54439.0006146402,-18300.832115235386,-2247.501914664011,17011.80509563256,-397.2944852754336,8444.21717006154,848.547313096362,0
-211026.42117549977,-15301.433455834847,22425.330100825136,-24953.94000245788,6847.759163570005,2710.183643056968,-3907.7488292028347,-2446.8152110809383,-2397.5504071744053,0
-144575.59838014908,28726.8728271886,-3443.3060702256844,-20062.633512299042,-9719.479206566939,18511.245145921497,-8333.851080811051,2046.0375890507955,1616.4024097733725,0
-51509.81465610807,-56048.17203167837,-24669.164841719605,940.6840829738866,291.27226799291856,8244.069062225175,221.02931218220672,1809.2751349906578,-1707.0800935099362,0
126486.86956765802,-58976.57439259636,-8471.557768692162,-28467.136370905962,6970.102768200314,9881.651436821407,-1633.5752436018186,-4828.092916702341,4399.07189502058,0
-167941.89489311032,-44666.39905555998,-18246.77491759411,1286.342334180833,220.1375077798474,19032.925060966532,7768.933506927727,-1496.9739293282537,716.0004395198871,0
227108.8432827821,4521.214569050289,-13332.990338770946,28524.06989395263,-16110.612160564033,-2227.8228566558605,-15602.450525655779,-10540.53691339148,-6032.208462716875,0
-107718.49724385465,52108.027701346575,-43464.480353707644,-17115.472749349217,-15210.543308079474,24019.22740817426,2286.4741763780794,790.9312066602831,-270.33323361228344,0
-218028.84903165099,-34361.81618225366,-12286.021702281254,10865.303217994355,6380.0376524690755,15742.007342963123,-5037.172225212147,-1131.83045611718,-4086.2136615790505,0
44263.812268991554,-34126.05963577848,12482.95638996186,-15732.272924406121,-7696.811384072872,30559.010436968358,8585.68949092577,-4884.565958731195,-11882.422329614668,0
-160828.1133922943,11070.531775597981,-23146.900593826664,-3691.0495203367773,-2314.98187629014,15216.816960453358,1159.9447101138678,553.7672538602826,-2933.592821633483,0
47632.99527490394,-56655.29267323324,-33375.33008628756,-18149.702927079623,6080.923625939142,-11289.449932919975,-908.0450986064984,14422.121608809177,3291.7115320154503,0
-193982.57867932474,-17170.69220366254,-21135.462262984212,5215.300674610989,-563.0614251424004,8675.429178314966,4830.557278931186,-789.1095001205541,672.9998816409612,0
-226536.91510285976,-37317.859990717676,-9781.456315428302,1820.8980664884193,3241.1861297784612,12912.080081669488,-2275.8216479573566,-2950.540485415526,-931.7503892596218,0
-206994.77340355038,-21875.36906141355,7073.906521776419,2965.1756769822027,4151.660197825746,10777.084518574477,-5971.399645144909,-1471.6333590868971,-5521.79662779111,0
101244.82240018423,1156.8915462076716,-24541.04184943202,-31063.05663773091,1798.1858429967272,-1592.484249066166,1622.1040358340574,-1564.5373925158592,-860.8722746675043,0
-179068.20118283803,-5162.375241819946,-10142.117865872244,-2831.0681044695066,5328.804070398356,12272.664915243477,6439.249961891723,-1284.2879688598593,-364.2030321486616,0
-205050.662884929,-22901.089142115175,-20235.93613178163,811.5813472613736,-440.8432664909796,14700.589048591539,7613.288058942836,-2462.2009277898114,-231.1289930382421,0
104712.19715348679,-24262.056124276172,-6159.018873731458,-6644.136467762594,-18268.55007463511,-16688.40671168125,23841.52035651678,-1251.3331188412471,2641.6704323205113,0
-200150.34071068434,-20563.172269161532,5898.841489222157,7392.18107905572,4516.201180846826,1072.010068561957,1004.0510056544704,-2349.7660452714886,62.04157750452845,0
167116.51393967375,8871.13439937775,42229.94235630319,32101.023330994336,-735.2376597499424,7915.2543114583905,-26621.49841612521,-2770.615001967095,-11624.159402324925,0
-102960.8218324783,10875.130090898,92634.48383084811,103367.99602689398,-77156.5593050501,17760.264384360005,-37209.993485064944,7112.542973637203,5709.9029881938795,0
-158992.09562824236,6593.5689824861975,-35908.5655022491,6813.785455470977,-6940.608929331991,16562.01757921209,-2090.72058603417,-493.2767479986399,247.2076406251008,0
-123244.32198087935,34394.22496100251,-51206.8209042637,1951.1779580849764,15538.282812338139,7831.850125351997,-11956.44650925746,8106.651556010685,-2799.343396466032,0
-57170.94140872505,77141.17117156716,-77739.85519006614,9920.619624736482,5098.2405428269185,11272.23418900777,-5083.052373452981,1309.247906360119,-1243.617442398366,0
-132833.12370898467,51076.21189161305,11610.773412208842,-48916.05635430899,4551.350647834901,-2416.6326306730703,3195.260901196515,1226.088888980521,-260.71277617797836,0
-139183.49761591785,24596.69102857688,-37203.083022622064,-261.14532833480257,-8174.015281149103,9318.55498544057,396.20637081659146,1827.3279228174035,-2569.315339795337,0
-201059.17901638665,-21318.56135377982,21357.703451033954,11505.369009799344,-3230.571306500134,6838.173217128743,-8120.652355432082,-1234.2196020148876,-1587.534915314013,0
-154575.05160014724,17345.769432525853,-26295.32778383897,-6850.737849365917,-2374.6110315837795,7195.031427703935,1880.5501589068185,-1785.757027730603,-1917.636206724444,0
135966.05573713407,32413.729388208496,-11357.5430877929,5752.474363123219,17504.784955944586,-15377.102279826484,-9067.342392607115,-641.794277714028,-10584.592689100537,0
-99571.09178110119,59684.68733448001,3113.679824936781,-9493.400287297412,7163.260381601313,14807.752958165904,-2976.031239788458,2068.4404405057985,-9584.288158265423,0
-206002.07162529396,-18068.4204361055,15589.146243564199,-8103.851827045148,12671.71605509574,8425.438866941015,1812.130845562549,-2397.714479966481,-2300.998658345708,0
-54932.64574421733,-8680.187147709032,-19558.64913739115,-24334.84703336031,-1739.5494860538693,1284.8749974823597,3240.7304688154068,-1108.247501803976,-167.58955390900175,0
125786.0411124742,-47215.75287855979,9921.81820816936,-24434.427238511198,-2034.4881683423885,-4334.891227278051,11923.643910968201,-7695.2130646524165,-7663.362140624567,0
-146933.19372560078,16979.738899382934,-11648.597059747668,8927.68980138079,-1374.167700796623,6996.059619341718,-1561.9740086633265,-1178.526827938787,-3317.302397291352,0
161504.11490693956,-43522.29700679134,4615.878238440461,-28360.057916519232,12024.852070073366,-1252.9918945981995,-7199.284713531051,-852.984407560679,-1560.358012815075,0
-102817.86521261004,42354.560987182376,59309.8779713142,37685.33836345231,-8692.839544663093,-15527.321799986163,-17128.255216249232,1461.1056447282024,-7948.484389203948,0
234026.1563752575,-11443.98559464437,-14000.776299671408,2186.1611966984333,-3958.56567576389,13042.785801123813,-6655.203882926895,-4729.309020705513,-1112.8526676338793,0
40847.31138453331,146168.3676983273,62116.520385607175,12951.748475118799,-110993.57080800671,23888.479680074204,-7047.313774289011,7851.413738218497,11826.66548914446,0
-106388.27982106963,44512.37387926241,-65453.856436693786,4750.773766852478,1489.035384793938,11107.563689360875,-2449.6408690424214,386.3382529300065,-674.5690311989946,0
-153400.30627619775,26508.822710389963,38595.850374029294,-12811.870787795773,13841.108350893386,-24285.0657494629,9615.176129043328,-2395.610498449641,-6299.8758412692405,0
290115.0008906793,55397.750012558696,6603.139250905587,758.3299783102345,-38131.304424245594,-4356.572636871595,-28300.019398814842,-10088.977002058777,2306.9714097365295,0
425512.9437101192,-23346.343904716297,16163.87163167282,-13026.260099663437,8774.333855626057,537.2882838064216,-10822.10454938521,-924.7811053251982,4227.122607812697,0
-190420.6103308319,2602.1291468128156,1180.269034380373,-31877.175224693106,668.3746539131777,619.4854297416305,3633.117622322647,-1585.5144862933587,-475.5683387360184,0
330123.8580725412,-25693.103644073733,7565.638326946841,-23142.4985681517,-63301.73699167616,-8497.287539055435,58954.951859785055,-7109.973366430352,-21112.55453316459,0
-83008.84323728581,60587.807070185685,-9353.125483966167,23960.63504237967,19106.144016880262,2589.256938489025,-11439.50290989357,381.7057915626625,-15793.829752340034,0
-114191.4122365359,40378.667891351884,-22338.738939593502,6110.746279711541,-22555.362576188858,12886.611064449402,-2142.920365322626,1162.8376603314082,-2028.1911018449237,0
-182488.69529425012,-6750.148766099655,22306.54513689761,8846.116931201484,8721.455485534125,23845.450345740708,-9677.073007424535,-774.2442159086969,-6596.994980522912,0
-43003.04286083064,26471.261045585285,10333.013847099008,2821.0151077218857,15211.913086795794,-26109.211202001014,7070.554014531923,1122.36597245346,-3042.592858915228,0
-186845.11521017825,-2698.4409662485627,-1983.1293467227795,-16919.668798647224,5992.281069552795,14903.330787749763,4346.631491205813,-2110.7589507179678,1524.7210924110254,0
316759.6174021347,-66340.0081389158,3240.5366064854397,1191.202688813349,9026.237860303654,6904.552006164608,-9198.518252517384,-1615.567458090238,-6994.935739429492,0
-41751.71515315598,-38355.59044913516,-16136.095463079204,-1223.4882039200124,9766.937532964255,15787.05251578846,-5234.811545753775,-4827.091210123367,-4285.45273050184,0
-36989.53278332958,-13366.59599437109,-5144.541089216243,-2025.2607915688423,20056.758561830185,26937.580493152695,-304.2870086410029,196.03928104755272,-1979.5878119117024,0
-94817.32569491839,52073.14773410467,-59943.570891654934,5119.207822523376,1128.7468320489293,15833.984164572885,-5361.716559003155,3233.888972850341,-900.2435349402062,0
167964.98266815953,-27427.84867020252,-27522.84285482497,-13566.918455675075,12735.460139440494,-14821.505470867023,-3847.004371119804,-2578.3059475533046,-267.90561357836333,0
-102375.74180358023,59261.5698735901,-22490.24264565583,-17053.554952961706,16511.093599127653,9022.105706820255,-9823.393787109384,-203.7452465385182,-3541.974994540547,0
240574.8106443296,-15711.514923427334,-45850.49129592224,-17131.769352373234,-16730.806908205537,956.3550763022968,18618.60834151032,1659.5893864786956,-8146.832393188204,0
-126090.01237397024,44336.576486241516,17071.710867502057,-11955.588851236205,15504.027405305753,-24493.387135504767,1157.4367135627142,-1355.3612667085633,-6575.374963718223,0
-181815.65624076632,2387.471593503795,7905.862761643385,-15030.0729100914,-6200.242877007879,5818.0815404434325,7320.72112350018,-2087.633039144184,-2256.8831108819413,0
-33489.73231284466,-22384.15514489988,-4468.352029052969,7995.298069029648,14871.381861080308,-724.6687419041692,-2218.180020863884,-224.53464736962894,-8278.302453149154,0
129347.0434536267,133425.59042448772,-27158.89787767017,753.7667606344459,-42385.71303221149,29383.94987760514,4521.588865923411,831.054792698236,4398.509543633823,0
-204176.35485313565,-24448.734677246684,-16242.97619357751,10155.25190726097,7637.4542349110525,7844.857327906178,202.18635721194684,-2371.6352746905027,-2958.350231087518,0
-226133.77746822548,-36925.94494305326,-19760.386067761425,189.24180076692042,6511.6507888328115,10999.078115332613,1340.0104962155426,-3194.576682270308,-187.61685418078596,0
-75437.61348511835,-6971.654067766783,-1116.5567470056915,-30097.45107906694,2627.7146597252704,10029.525719362642,-80.84739136993952,-5433.333258530646,27.652399108999543,0
-195969.7230809059,-16554.411747161288,-17584.06159312086,4142.994191907837,7686.320258141235,18852.993201185818,-5778.2573978854825,531.496522769351,-4119.459726396194,0
38920.51084134053,-57372.00184501672,3500.7278791616673,-465.9683601288238,6989.161697945973,-8162.203957494444,-3445.01417700698,-6706.57490669621,-2586.476999606307,0
-157103.20184719606,8484.753421569769,-9882.038569617445,4627.144848549023,9815.68292327355,-6505.292932745823,1547.2764236534483,-1731.8952984386501,-342.4384163381462,0
47264.556729023454,155333.97558630418,-73065.84745430537,9379.806024769465,26275.059216467846,-19644.286998700933,-9236.712091201074,-3465.3462426663527,-3507.626828733317,0
140714.1762735023,-28693.361677867237,-27147.17392312467,10289.103799154844,1724.7457423453695,15562.668881007414,-2667.6189501907916,-6070.5963734193265,50.687850098204024,0
-176022.92160036298,-5262.248085751115,-5035.331540940107,-563.5778974776424,-974.8712566540117,20367.446302517827,7124.102438813556,-2307.405387883387,2675.3295890263316,0
17428.36866815154,15534.464281113384,-28393.587429830553,-5126.234818052948,-5960.242572499357,-2266.9558695172855,5849.676653171352,919.8018079004173,-8117.097186208931,0
68096.74719678696,-45180.793207749324,-2340.974479510942,7115.0064924371045,-69003.28701241677,26754.862383902346,69211.14498153604,9606.983287979232,-30146.005491965014,0
-22760.759273968568,-14727.232606153195,26167.945586335078,-29565.57102531737,-3508.664324277369,-13152.301936054913,12781.363214383773,2763.4913271791334,-3927.0437841410544,0
-166614.55665010388,-14700.349207547113,-31418.121962271278,-1799.2245298122355,-4269.982599314014,18463.528520637705,6518.721661916722,-329.7009550088401,-2474.948516235479,0
